ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 4)",0.021383566025322764,10,speech,Governor Laurence H. Meyer,UST,8,168,1 Mo,y_bl,0.27700893238101554
"(1997, 4)",0.021383566025322764,10,speech,Governor Laurence H. Meyer,UST,8,168,1 Mo,y_probe,0.022422633810518806
"(1997, 5)",-0.02186144771088394,10,meeting minutes,,UST,8,85,1 Mo,y_bl,-0.0029759501206374035
"(1997, 5)",-0.02186144771088394,10,speech,Chairman Alan Greenspan,UST,8,61,1 Mo,y_bl,-0.0029759501206374035
"(1997, 5)",-0.02186144771088394,10,meeting minutes,,UST,8,85,1 Mo,y_probe,0.014596436476153277
"(1997, 5)",-0.02186144771088394,10,speech,Chairman Alan Greenspan,UST,8,61,1 Mo,y_probe,-0.009159867348915787
"(1997, 7)",-0.01990532224880992,10,meeting minutes,,UST,8,116,1 Mo,y_bl,-0.017261095462849943
"(1997, 7)",-0.01990532224880992,10,meeting minutes,,UST,8,116,1 Mo,y_probe,-0.0046475624693839085
"(1997, 8)",-0.040515668893719894,10,meeting minutes,,UST,8,74,1 Mo,y_bl,-0.013241718413827026
"(1997, 8)",-0.040515668893719894,10,meeting minutes,,UST,8,74,1 Mo,y_probe,0.003264764112243978
"(1997, 9)",-0.005798144987579482,10,meeting minutes,,UST,8,72,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,speech,Chairman Alan Greenspan,UST,8,83,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,speech,Governor Laurence H. Meyer,UST,8,127,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,meeting minutes,,UST,8,72,1 Mo,y_probe,0.010026337385872323
"(1997, 9)",-0.005798144987579482,10,speech,Chairman Alan Greenspan,UST,8,83,1 Mo,y_probe,-0.0023787275489451053
"(1997, 9)",-0.005798144987579482,10,speech,Governor Laurence H. Meyer,UST,8,127,1 Mo,y_probe,0.0366826002071606
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_bl,0.3744468089319008
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_probe,0.017915401970854138
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,8,76,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,8,83,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,8,76,1 Mo,y_probe,-0.019052814008979728
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,8,83,1 Mo,y_probe,-0.03478668538808068
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,8,73,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,8,39,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,8,73,1 Mo,y_probe,-0.0031480144563015844
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,8,39,1 Mo,y_probe,-0.0181385004992634
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,8,14,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,8,14,1 Mo,y_probe,-0.03751542847836468
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_probe,0.02622034937592316
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,8,85,1 Mo,y_bl,0.003330564232440939
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,8,85,1 Mo,y_probe,-0.01041012756292313
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,8,84,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,8,176,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,8,84,1 Mo,y_probe,0.0032264844969934884
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,8,176,1 Mo,y_probe,0.020457973935503165
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,8,67,1 Mo,y_bl,-0.16259389410489422
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,8,67,1 Mo,y_probe,0.029176917255279006
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,8,94,1 Mo,y_bl,-0.015579214165682254
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,8,94,1 Mo,y_probe,0.00047180352327852063
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,8,111,1 Mo,y_bl,-0.011482170715442658
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,8,111,1 Mo,y_probe,1.5695751319899566e-5
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,81,1 Mo,y_bl,-0.14135468296489515
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,81,1 Mo,y_probe,0.02383095371465329
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,8,81,1 Mo,y_bl,-0.007873218903698534
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,8,81,1 Mo,y_probe,-0.00934885660106294
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,8,80,1 Mo,y_bl,-0.001991400928437026
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,8,80,1 Mo,y_probe,-0.011999140671800378
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,8,100,1 Mo,y_bl,-0.158998915891228
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,8,100,1 Mo,y_probe,0.017409035963395162
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,8,82,1 Mo,y_bl,0.0010150782312556821
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,8,82,1 Mo,y_probe,-0.013566534452270436
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,8,72,1 Mo,y_bl,-0.009688811134951686
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,8,72,1 Mo,y_probe,0.004375062689398461
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,51,1 Mo,y_bl,-0.0799136111625334
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,51,1 Mo,y_probe,-0.00112242687561424
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,8,89,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,8,98,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,8,89,1 Mo,y_probe,-0.016752249710011713
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,8,98,1 Mo,y_probe,0.0351236825230869
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,8,80,1 Mo,y_bl,0.00018057926324293236
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,8,80,1 Mo,y_probe,0.015697962340793313
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,8,99,1 Mo,y_bl,-0.012373824172068545
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,8,99,1 Mo,y_probe,0.006784200742348822
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,8,72,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,8,41,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,8,72,1 Mo,y_probe,0.0007411649203028191
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,8,41,1 Mo,y_probe,-0.0037703702365624917
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,8,112,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,56,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,8,112,1 Mo,y_probe,0.025358722047469164
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,56,1 Mo,y_probe,0.00700688309259082
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,8,82,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,8,28,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,8,82,1 Mo,y_probe,0.0191247967808661
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,8,28,1 Mo,y_probe,0.007472106319090887
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,79,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_probe,0.014530229123664773
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,8,79,1 Mo,y_probe,-0.0005875588889200665
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,8,76,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,8,53,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,8,229,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,8,76,1 Mo,y_probe,0.004173833503715079
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,8,53,1 Mo,y_probe,-0.005229421520921877
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,8,229,1 Mo,y_probe,-0.010917417576723468
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,8,79,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,8,23,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,8,79,1 Mo,y_probe,0.015061801763603059
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,8,23,1 Mo,y_probe,-0.03447245219092621
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,8,72,1 Mo,y_bl,0.0027139992835514813
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,8,72,1 Mo,y_probe,0.004835253188990314
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,8,161,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,8,83,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,8,161,1 Mo,y_probe,0.031035680565769695
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,8,83,1 Mo,y_probe,-0.0005347388132980412
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,8,98,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,8,77,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,8,98,1 Mo,y_probe,0.015665246621215833
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,8,77,1 Mo,y_probe,-0.01612145130013357
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,8,62,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,8,84,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,8,62,1 Mo,y_probe,0.034408580274908285
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,8,84,1 Mo,y_probe,0.005853733638102614
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,8,22,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,8,22,1 Mo,y_probe,0.00981080621370247
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,8,135,1 Mo,y_probe,0.008779370775576249
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,8,67,1 Mo,y_bl,0.002672349571929548
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,8,67,1 Mo,y_probe,0.024764545731207788
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,8,74,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,8,142,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,8,74,1 Mo,y_probe,0.009656430440135427
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,8,142,1 Mo,y_probe,0.034957993288083564
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,8,78,1 Mo,y_bl,-0.01427219433896104
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,8,78,1 Mo,y_probe,0.0032191449908825767
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,8,65,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,8,57,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,8,346,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,8,65,1 Mo,y_probe,-0.020652204728044278
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,8,57,1 Mo,y_probe,0.01375463406655483
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,8,346,1 Mo,y_probe,-0.01378086901055395
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,8,77,1 Mo,y_bl,-0.02556481124235391
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,8,77,1 Mo,y_probe,-0.01695745498007461
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,8,70,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,8,1,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,57,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,8,70,1 Mo,y_probe,-0.006381931815459302
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,8,1,1 Mo,y_probe,-0.015867935895631683
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,57,1 Mo,y_probe,0.013438677404350842
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,8,65,1 Mo,y_bl,0.0017768228472292607
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,8,65,1 Mo,y_probe,-0.008566342126375168
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,8,124,1 Mo,y_bl,-0.000970391366824678
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,8,124,1 Mo,y_probe,0.00791229024742078
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,8,47,1 Mo,y_bl,-0.01933961584492223
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,8,47,1 Mo,y_probe,-0.008220210662094017
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,8,66,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,8,59,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,8,66,1 Mo,y_probe,-0.0018963463900617216
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,8,59,1 Mo,y_probe,-0.032112657682257933
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,8,78,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,52,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,8,78,1 Mo,y_probe,-0.009044518086735901
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,52,1 Mo,y_probe,-0.00608008745141129
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,8,259,1 Mo,y_bl,0.00370657901616831
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,8,259,1 Mo,y_probe,-0.01740952576436861
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,8,52,1 Mo,y_bl,-0.021309897078052625
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,8,52,1 Mo,y_probe,-0.013406274682774904
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,8,56,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,8,25,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,8,28,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,8,56,1 Mo,y_probe,-0.04069905167253024
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,8,25,1 Mo,y_probe,0.009475151110409643
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,8,28,1 Mo,y_probe,-0.07420571721371072
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,8,49,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,8,59,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,8,49,1 Mo,y_probe,0.0013590853123609016
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,8,59,1 Mo,y_probe,-0.030972967121814667
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,8,58,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,8,118,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,8,58,1 Mo,y_probe,-0.013811971653831726
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,8,118,1 Mo,y_probe,-0.0435023381447076
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,8,69,1 Mo,y_bl,0.01774225869854575
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,8,69,1 Mo,y_probe,0.0012631376850723267
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,8,56,1 Mo,y_bl,-0.009183486215000303
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,8,56,1 Mo,y_probe,-0.013166241417611827
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,8,57,1 Mo,y_bl,-0.08082076540032825
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,8,57,1 Mo,y_probe,0.004436719891668809
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,8,56,1 Mo,y_bl,-0.07246379269038107
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,8,56,1 Mo,y_probe,-0.0023432036080487943
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,8,55,1 Mo,y_bl,-0.09422383081157219
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,8,55,1 Mo,y_probe,-0.041044985883683154
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,8,57,1 Mo,y_bl,-0.03852761445525929
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,8,57,1 Mo,y_probe,-0.030746673997691015
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,8,47,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,8,107,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,55,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,8,47,1 Mo,y_probe,-0.042604635225711965
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,8,107,1 Mo,y_probe,-0.014194758798409481
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,55,1 Mo,y_probe,-0.0117473598695678
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,8,55,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,8,29,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,8,55,1 Mo,y_probe,-0.035846218147102156
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,8,29,1 Mo,y_probe,-0.017581762836311958
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,8,50,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,8,70,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,8,50,1 Mo,y_probe,-0.025711991582154606
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,8,70,1 Mo,y_probe,-0.030786086476483066
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,8,48,1 Mo,y_bl,0.031727898237677625
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,8,48,1 Mo,y_probe,-0.009809543136265525
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,8,147,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,8,73,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,8,147,1 Mo,y_probe,0.00595528392708104
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,8,73,1 Mo,y_probe,0.000987390010760718
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,8,48,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,8,115,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,8,130,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,8,48,1 Mo,y_probe,-0.02109401499063394
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,8,115,1 Mo,y_probe,0.007033565266977636
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,8,130,1 Mo,y_probe,0.008103219113124319
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,8,60,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,speech,Governor Mark W. Olson,UST,8,46,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,8,60,1 Mo,y_probe,-0.015790744241101717
