ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,2,61,10 Yr,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,2,85,10 Yr,y_probe,-0.0033964992964186634
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,2,61,10 Yr,y_probe,0.00781841696097593
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,2,116,10 Yr,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,2,116,10 Yr,y_probe,-0.006208693266235963
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,2,74,10 Yr,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,2,74,10 Yr,y_probe,-0.0045769390670667405
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,2,83,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,2,127,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_probe,-0.005966503579053276
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,2,83,10 Yr,y_probe,0.006349233473243672
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,2,127,10 Yr,y_probe,0.0046182161339112385
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_bl,-0.002265153952310951
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_probe,0.00013296599201326125
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,2,76,10 Yr,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,2,83,10 Yr,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,2,76,10 Yr,y_probe,-0.005296786173665581
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,2,83,10 Yr,y_probe,0.002485016658980109
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,2,73,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,2,39,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,2,73,10 Yr,y_probe,-0.007095330358804299
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,2,39,10 Yr,y_probe,0.0023754299339679022
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,2,14,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,2,14,10 Yr,y_probe,0.007336378698834086
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_probe,-0.0034445121892136147
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,2,85,10 Yr,y_bl,0.0021982673757755086
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,2,85,10 Yr,y_probe,-0.006431491880310096
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,2,84,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,2,176,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,2,84,10 Yr,y_probe,-0.005540293180867551
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,2,176,10 Yr,y_probe,0.00453124170441114
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,2,67,10 Yr,y_bl,0.003857031996063129
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,2,67,10 Yr,y_probe,0.0054664898607165915
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,2,94,10 Yr,y_bl,-0.0019223988845781395
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,2,94,10 Yr,y_probe,-0.0042903389129677364
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,2,111,10 Yr,y_bl,-0.001009792271689758
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,2,111,10 Yr,y_probe,-0.005255398345793854
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,81,10 Yr,y_bl,-0.009420613184364672
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,81,10 Yr,y_probe,0.0010250023856217514
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,2,81,10 Yr,y_bl,-0.007301341532957338
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,2,81,10 Yr,y_probe,-0.005058236863983091
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,2,80,10 Yr,y_bl,-0.004719699318577679
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,2,80,10 Yr,y_probe,-0.0121227045555972
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,2,100,10 Yr,y_bl,0.0046289750916909825
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,2,100,10 Yr,y_probe,-0.004647725650425767
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,2,82,10 Yr,y_bl,0.01758450065409867
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,2,82,10 Yr,y_probe,-0.0011734797736881897
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_bl,0.00960471851969472
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_probe,-0.006977479197992551
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,51,10 Yr,y_bl,0.010108179448952741
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,51,10 Yr,y_probe,0.00656695937835247
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,2,89,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,2,98,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,2,89,10 Yr,y_probe,-0.004486704785450338
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,2,98,10 Yr,y_probe,0.0018081472965314437
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,2,80,10 Yr,y_bl,-0.00655880695053536
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,2,80,10 Yr,y_probe,-0.001682601385355326
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,2,99,10 Yr,y_bl,-0.04015063497335264
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,2,99,10 Yr,y_probe,-0.0025031453297622744
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,2,41,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_probe,-0.001116764819276856
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,2,41,10 Yr,y_probe,0.00490165114887091
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,2,112,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,56,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,2,112,10 Yr,y_probe,-0.003412428832930247
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,56,10 Yr,y_probe,0.007792221437507247
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,2,82,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,2,28,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,2,82,10 Yr,y_probe,-0.005830164148568695
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,2,28,10 Yr,y_probe,0.009379549124357456
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,79,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_probe,0.0002605263696401689
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,2,79,10 Yr,y_probe,0.000488437251224936
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,2,76,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,2,53,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,2,229,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,2,76,10 Yr,y_probe,-0.00808235677996128
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,2,53,10 Yr,y_probe,0.0010947346767740073
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,2,229,10 Yr,y_probe,0.0014142395103534846
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,2,79,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,2,23,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,2,79,10 Yr,y_probe,-0.005911168711668122
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,2,23,10 Yr,y_probe,0.0073069961483221355
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_bl,-0.02041957064872897
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,2,72,10 Yr,y_probe,-0.0028140577045339165
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,2,161,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,2,83,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,2,161,10 Yr,y_probe,0.004410617293730257
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,2,83,10 Yr,y_probe,0.005654502691350542
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,2,98,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,2,77,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,2,98,10 Yr,y_probe,0.0001694954746041728
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,2,77,10 Yr,y_probe,-0.0005077123096274305
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,2,62,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,2,84,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,2,62,10 Yr,y_probe,-0.007845319725686676
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,2,84,10 Yr,y_probe,0.0016640209440802725
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,2,22,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,2,22,10 Yr,y_probe,0.0022559924629363386
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,2,135,10 Yr,y_probe,-0.002656040528981407
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,2,67,10 Yr,y_bl,-0.015319511980403785
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,2,67,10 Yr,y_probe,-0.0023782236831361085
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,2,74,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,2,142,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,2,74,10 Yr,y_probe,-0.0070963566355613595
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,2,142,10 Yr,y_probe,-0.00015836059078471794
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,2,78,10 Yr,y_bl,0.0033923215086036278
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,2,78,10 Yr,y_probe,-0.008146707225440369
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,2,65,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,2,57,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,2,346,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,2,65,10 Yr,y_probe,-0.009214683199007758
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,2,57,10 Yr,y_probe,-0.00030862167812005585
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,2,346,10 Yr,y_probe,-0.0033162775668087595
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,2,77,10 Yr,y_bl,0.004838428748834715
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,2,77,10 Yr,y_probe,-0.0066108346293435516
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,2,70,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,2,1,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,57,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,2,70,10 Yr,y_probe,-0.01364170604343709
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,2,1,10 Yr,y_probe,-0.015823273210840604
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,57,10 Yr,y_probe,-0.0021867788764329994
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,2,65,10 Yr,y_bl,0.013117525701338183
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,2,65,10 Yr,y_probe,-0.008096712334557356
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,2,124,10 Yr,y_bl,0.010247480402872804
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,2,124,10 Yr,y_probe,-0.0005527186259717393
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,2,47,10 Yr,y_bl,0.006261542349289421
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,2,47,10 Yr,y_probe,-0.005679083249960944
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,2,66,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,2,59,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,2,66,10 Yr,y_probe,-0.004971831501801776
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,2,59,10 Yr,y_probe,0.004203230361012867
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,2,78,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,52,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,2,78,10 Yr,y_probe,-0.009013038717268159
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,52,10 Yr,y_probe,-0.0013954540773800928
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,2,259,10 Yr,y_bl,-0.004339285777102011
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,2,259,10 Yr,y_probe,0.0011319594659410603
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,2,52,10 Yr,y_bl,-0.011641107820328903
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,2,52,10 Yr,y_probe,-0.010479509763028234
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,2,25,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,2,28,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_probe,-0.009636142003956844
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,2,25,10 Yr,y_probe,0.005549507491549456
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,2,28,10 Yr,y_probe,0.0006072677793285827
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,2,49,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,2,59,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,2,49,10 Yr,y_probe,-0.008642593227472668
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,2,59,10 Yr,y_probe,0.0052884899040368
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,2,58,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,2,118,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,2,58,10 Yr,y_probe,-0.002949274857517156
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,2,118,10 Yr,y_probe,0.00848378598965527
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,2,69,10 Yr,y_bl,0.0016519793022524297
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,2,69,10 Yr,y_probe,-0.00688917520820426
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_bl,0.003868897572687825
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_probe,-0.00391118427633294
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,2,57,10 Yr,y_bl,-0.012218402339621176
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,2,57,10 Yr,y_probe,-0.005917638262120476
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_bl,-0.017486948930249997
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,2,56,10 Yr,y_probe,-0.0033578027337375286
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,2,55,10 Yr,y_bl,-0.024356582554260167
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,2,55,10 Yr,y_probe,-0.010249637444347674
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,2,57,10 Yr,y_bl,0.004429742578582513
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,2,57,10 Yr,y_probe,-0.013092392202346691
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,2,47,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,2,107,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,55,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,2,47,10 Yr,y_probe,0.006040060059814918
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,2,107,10 Yr,y_probe,0.014470417153477307
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,2,55,10 Yr,y_probe,0.004062445229390447
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,2,55,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,2,29,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,2,55,10 Yr,y_probe,-0.010079282843900216
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,2,29,10 Yr,y_probe,-0.00014723649901945824
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,2,50,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,2,70,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,2,50,10 Yr,y_probe,-0.007831640433065588
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,2,70,10 Yr,y_probe,0.0019084962831685294
"(2003, 1)",0.014472032608536356,train,5,1,meeting minutes,,UST,2,48,10 Yr,y_bl,0.016598859505950934
